"brand","car","isSell","lowPrice","heightPrice","href","rank","type"
"上汽集团","荣威e550",true,"23.98万","23.98","//price.pcauto.com.cn/price/sg12331/","紧凑型车","三厢车,"
"上汽集团","荣威e950",true,"25.59万","25.59","//price.pcauto.com.cn/price/sg13520/","中型车","三厢车,"
"上汽集团","荣威ei6",true,"20.18","20.18","//price.pcauto.com.cn/price/sg21142/","紧凑型车","三厢车,"
"上汽集团","荣威i5",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23393/","紧凑型车",""
"上汽集团","荣威i6",true,"8.98","8.98","//price.pcauto.com.cn/price/sg21054/","紧凑型车","三厢车,"
"上汽集团","荣威750",false,"16.28 ","16.28 ","//price.pcauto.com.cn/price/sg1984/","中型车","三厢车,"
"奇瑞汽车","瑞麒G3",false,"6.98 ","6.98 ","//price.pcauto.com.cn/price/sg4649/","紧凑型车","三厢车,"
"奇瑞汽车","瑞麒G5",false,"9.98 ","9.98 ","//price.pcauto.com.cn/price/sg3994/","中型车","三厢车,"
"奇瑞汽车","瑞麒G6",false,"18.98 ","18.98 ","//price.pcauto.com.cn/price/sg3954/","中型车","三厢车,"
"奇瑞汽车","瑞麒M1",false,"3.88 ","3.88 ","//price.pcauto.com.cn/price/sg4004/","微型车","两厢车,"
"奇瑞汽车","瑞麒M5",false,"4.88 ","4.88 ","//price.pcauto.com.cn/price/sg4088/","小型车","掀背车,"
"奇瑞汽车","瑞麒X1",false,"5.28 ","5.28 ","//price.pcauto.com.cn/price/sg4098/","小型SUV","SUV,"
"恒源电动汽车","迈图",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23223/","微卡",""
"上汽斯柯达","柯迪亚克GT",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23703/","中型SUV",""
"上汽斯柯达","晶锐",true,"6.99","6.99","//price.pcauto.com.cn/price/sg3474/","小型车","两厢车,"
"上汽斯柯达","柯珞克",true,"13.99","13.99","//price.pcauto.com.cn/price/sg22087/","紧凑型SUV","SUV,"
"上汽斯柯达","柯迪亚克",true,"18.98","18.98","//price.pcauto.com.cn/price/sg21034/","中型SUV","SUV,"
"上汽斯柯达","明锐",true,"11.99","11.99","//price.pcauto.com.cn/price/sg2453/","紧凑型车","掀背车,"
"上汽斯柯达","明锐旅行车",true,"12.49","12.49","//price.pcauto.com.cn/price/sg21926/","紧凑型车","旅行车,"
"上汽斯柯达","柯米克",true,"10.99","10.99","//price.pcauto.com.cn/price/sg22803/","小型SUV","SUV,"
"上汽斯柯达","速派",true,"16.98","16.98","//price.pcauto.com.cn/price/sg52/","中型车","掀背车,"
"上汽斯柯达","昕动",true,"6.99","6.99","//price.pcauto.com.cn/price/sg10070/","紧凑型车","两厢车,"
"上汽斯柯达","昕锐",true,"7.69","7.69","//price.pcauto.com.cn/price/sg8179/","紧凑型车","三厢车,"
"上汽斯柯达","Yeti",true,"12.98","12.98","//price.pcauto.com.cn/price/sg9509/","小型SUV","SUV,"
"上汽斯柯达","昊锐",false,"17.19 ","17.19 ","//price.pcauto.com.cn/price/sg3729/","中型车","三厢车,"
"斯柯达(进口)","明锐(进口)",true,"19.92","19.92","//price.pcauto.com.cn/price/sg8821/","紧凑型车","旅行车,"
"斯柯达(进口)","速尊",true,"29.98","29.98","//price.pcauto.com.cn/price/sg10071/","中型车","旅行车,"
"东南三菱","风迪思",false,"9.88 ","9.88 ","//price.pcauto.com.cn/price/sg9549/","紧凑型车","三厢车,"
"东南三菱","戈蓝",false,"14.98 ","14.98 ","//price.pcauto.com.cn/price/sg2173/","中型车","三厢车,"
"东南三菱","君阁",false,"12.98 ","12.98 ","//price.pcauto.com.cn/price/sg3494/","MPV","MPV,"
"东南三菱","蓝瑟",false,"6.98 ","6.98 ","//price.pcauto.com.cn/price/sg1884/","紧凑型车","三厢车,"
"东南三菱","翼神",false,"9.58 ","9.58 ","//price.pcauto.com.cn/price/sg4127/","紧凑型车","三厢车,"
"广汽三菱","奕歌",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22996/","紧凑型SUV",""
"广汽三菱","劲炫ASX",true,"11.48","11.48","//price.pcauto.com.cn/price/sg8350/","紧凑型SUV","SUV,"
"广汽三菱","欧蓝德",true,"15.98","15.98","//price.pcauto.com.cn/price/sg20422/","紧凑型SUV","SUV,"
"广汽三菱","帕杰罗劲畅",true,"20.88","20.88","//price.pcauto.com.cn/price/sg8981/","中型SUV","SUV,"
"广汽三菱","帕杰罗",false,"29.8 ","29.8 ","//price.pcauto.com.cn/price/sg2253/","中型SUV","SUV,"
"三菱(进口)","帕杰罗(进口)",true,"34.98","34.98","//price.pcauto.com.cn/price/sg334/","中大型SUV","SUV,"
"三菱(进口)","帕杰罗劲畅(进口)",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg7579/","中型SUV","SUV,"
"三菱(进口)","格蓝迪",false,"26.2 ","26.2 ","//price.pcauto.com.cn/price/sg943/","MPV","MPV,"
"三菱(进口)","欧蓝德(进口)",false,"19.98 ","19.98 ","//price.pcauto.com.cn/price/sg4406/","紧凑型SUV","SUV,"
"三菱(进口)","欧蓝德EX",false,"22.9 ","22.9 ","//price.pcauto.com.cn/price/sg9958/","紧凑型SUV","SUV,"
"三菱(进口)","伊柯丽斯",false,"29.8 ","29.8 ","//price.pcauto.com.cn/price/sg66/","跑车","硬顶跑车,"
"斯巴鲁","傲虎",true,"27.08","27.08","//price.pcauto.com.cn/price/sg1994/","中型SUV","SUV,"
"斯巴鲁","力狮",true,"20.48","20.48","//price.pcauto.com.cn/price/sg4294/","中型车","三厢车,"
"斯巴鲁","斯巴鲁XV",true,"19.18","19.18","//price.pcauto.com.cn/price/sg7641/","紧凑型SUV","SUV,"
"斯巴鲁","斯巴鲁XV新能源",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23403/","紧凑型SUV",""
"斯巴鲁","森林人",true,"22.38","22.38","//price.pcauto.com.cn/price/sg3166/","紧凑型SUV","SUV,"
"斯巴鲁","森林人新能源",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23607/","紧凑型SUV",""
"斯巴鲁","翼豹WRX",true,"33.98","33.98","//price.pcauto.com.cn/price/sg7709/","紧凑型车","三厢车,两厢车,"
"斯巴鲁","驰鹏",false,"58.78万","58.78","//price.pcauto.com.cn/price/sg2373/","中型SUV","SUV,"
"上汽大通MAXUS","上汽大通G50",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22554/","MPV","MPV,"
"上汽大通MAXUS","上汽大通EG10",true,"23.53","23.53","//price.pcauto.com.cn/price/sg13500/","MPV","MPV,"
"上汽大通MAXUS","上汽大通D90",true,"15.67","15.67","//price.pcauto.com.cn/price/sg14192/","中大型SUV","SUV,"
"上汽大通MAXUS","上汽大通FCV80",true,"130.00万","130.00","//price.pcauto.com.cn/price/sg22405/","轻客","客车,"
"上汽大通MAXUS","上汽大通G10",true,"13.38","13.38","//price.pcauto.com.cn/price/sg9312/","MPV","MPV,"
"上汽大通MAXUS","上汽大通RV80",true,"26.98","26.98","//price.pcauto.com.cn/price/sg21182/","轻客","客车,"
"上汽大通MAXUS","上汽大通T60",true,"8.38","8.38","//price.pcauto.com.cn/price/sg21014/","皮卡","皮卡,"
"上汽大通MAXUS","上汽大通V80",true,"13.58","13.58","//price.pcauto.com.cn/price/sg7590/","轻客","客车,"
"上汽大通MAXUS","上汽大通V80新能源",true,"17.90","17.90","//price.pcauto.com.cn/price/sg22696/","轻客","客车,"
"smart","smart forfour",true,"12.58","12.58","//price.pcauto.com.cn/price/sg11251/","微型车","两厢车,"
"smart","smart forjeremy",true,"38.80万","38.80","//price.pcauto.com.cn/price/sg8750/","微型车","两厢车,"
"smart","smart fortwo",true,"11.68","11.68","//price.pcauto.com.cn/price/sg903/","微型车","两厢车,软顶敞篷车,"
"SWM斯威汽车","SWM斯威G01",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22755/","紧凑型SUV",""
"SWM斯威汽车","SWM斯威X3",true,"5.50","5.50","//price.pcauto.com.cn/price/sg21363/","紧凑型SUV","SUV,"
"SWM斯威汽车","SWM斯威X7",true,"8.59","8.59","//price.pcauto.com.cn/price/sg20582/","中型SUV","SUV,"
"双龙汽车","爱腾",true,"15.48","15.48","//price.pcauto.com.cn/price/sg1823/","紧凑型SUV","SUV,"
"双龙汽车","蒂维拉",true,"12.98","12.98","//price.pcauto.com.cn/price/sg10349/","小型SUV","SUV,"
"双龙汽车","柯兰多Korando",true,"13.98","13.98","//price.pcauto.com.cn/price/sg35/","紧凑型SUV","SUV,"
"双龙汽车","路帝",true,"21.98","21.98","//price.pcauto.com.cn/price/sg2114/","MPV","MPV,"
"双龙汽车","雷斯特W",true,"24.98","24.98","//price.pcauto.com.cn/price/sg4490/","中型SUV","SUV,"
"双龙汽车","享御",true,"21.98","21.98","//price.pcauto.com.cn/price/sg2193/","中型SUV","SUV,"
"双龙汽车","新主席",true,"41.80","41.80","//price.pcauto.com.cn/price/sg33/","大型车","三厢车,"
"双龙汽车","途凌",false,"13.98 ","13.98 ","//price.pcauto.com.cn/price/sg13208/","紧凑型SUV","SUV,"
"威蒙积泰","赛麟S1",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22394/","跑车","硬顶跑车,"
"威蒙积泰","赛麟挑战者",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg13550/","跑车","硬顶跑车,"
"威蒙积泰","赛麟S7",true,"1200.00万","1200.00","//price.pcauto.com.cn/price/sg11405/","跑车","硬顶跑车,"
"威蒙积泰","赛麟科迈罗",true,"53.00","53.00","//price.pcauto.com.cn/price/sg11414/","跑车","硬顶跑车,软顶敞篷车,"
"威蒙积泰","赛麟野马",true,"57.80","57.80","//price.pcauto.com.cn/price/sg11392/","跑车","软顶敞篷车,硬顶跑车,"
"斯达泰克","STARTECH卫士",true,"112.80","112.80","//price.pcauto.com.cn/price/sg13370/","中型SUV","SUV,"
"斯达泰克","STARTECH揽胜",true,"185.80","185.80","//price.pcauto.com.cn/price/sg13371/","中大型SUV","SUV,"
"斯达泰克","STARTECH揽胜皮卡",true,"368.80万","368.80","//price.pcauto.com.cn/price/sg13373/","皮卡","皮卡,"
"斯达泰克","STARTECH揽胜运动版",true,"148.80","148.80","//price.pcauto.com.cn/price/sg13372/","中大型SUV","SUV,"
"双环汽车","来宝",false,"9.98 ","9.98 ","//price.pcauto.com.cn/price/sg457/","中型SUV","SUV,"
"双环汽车","来旺",false,"7.98 ","7.98 ","//price.pcauto.com.cn/price/sg379/","中型SUV","SUV,"
"双环汽车","双环SCEO",false,"9.98 ","9.98 ","//price.pcauto.com.cn/price/sg1386/","中型SUV","SUV,"
"双环汽车","小贵族",false,"3.69 ","3.69 ","//price.pcauto.com.cn/price/sg2363/","微型车","两厢车,"
"萨博","萨博9-5",false,"47.9 ","47.9 ","//price.pcauto.com.cn/price/sg213/","中大型车","三厢车,"
"东风本田","思铭",true,"9.99","9.99","//price.pcauto.com.cn/price/sg8001/","紧凑型车","三厢车,"
"世爵","世爵B6",false,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg9170/","跑车","硬顶跑车,"
"世爵","世爵D12",false,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg4337/","中大型SUV","SUV,"
"江淮大众","SOL E20X",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22959/","小型SUV",""
"特斯拉","Model S",true,"87.68","87.68","//price.pcauto.com.cn/price/sg8631/","中大型车","掀背车,"
"特斯拉","Model X",true,"96.49","96.49","//price.pcauto.com.cn/price/sg8633/","中大型SUV","SUV,"
"腾势汽车","腾势",true,"29.88","29.88","//price.pcauto.com.cn/price/sg8089/","中型车","三厢车,"
"泰卡特","泰卡特 T1",true,"110.10万","110.10","//price.pcauto.com.cn/price/sg11211/","跑车","软顶敞篷车,"
"泰卡特","泰卡特 T2",true,"112.20万","112.20","//price.pcauto.com.cn/price/sg11212/","跑车","硬顶跑车,"
"泰卡特","泰卡特 T3",true,"192.30万","192.30","//price.pcauto.com.cn/price/sg11213/","跑车","硬顶跑车,"
"泰卡特","泰卡特 T9",true,"183.90万","183.90","//price.pcauto.com.cn/price/sg11215/","大型车","掀背车,"
"泰卡特","泰卡特 T7",false,"127.7 ","127.7 ","//price.pcauto.com.cn/price/sg11214/","中大型SUV","SUV,"
"沃尔沃亚太","沃尔沃S60L",true,"27.69","27.69","//price.pcauto.com.cn/price/sg9767/","中型车","三厢车,"
"沃尔沃亚太","沃尔沃S60L新能源",true,"50.59万","50.59","//price.pcauto.com.cn/price/sg21436/","中型车","三厢车,"
"沃尔沃亚太","沃尔沃S90",true,"37.98","37.98","//price.pcauto.com.cn/price/sg20543/","中大型车","三厢车,"
"沃尔沃亚太","沃尔沃S90新能源",true,"59.80","59.80","//price.pcauto.com.cn/price/sg22513/","中大型车","三厢车,"
"沃尔沃亚太","沃尔沃XC60",true,"36.99","36.99","//price.pcauto.com.cn/price/sg11052/","中型SUV","SUV,"
"沃尔沃亚太","沃尔沃XC60新能源",true,"54.99","54.99","//price.pcauto.com.cn/price/sg22373/","中型SUV","SUV,"
"沃尔沃亚太","沃尔沃XC CLASSIC",false,"54.89 ","54.89 ","//price.pcauto.com.cn/price/sg11462/","中大型SUV","SUV,"
"沃尔沃(进口)","沃尔沃S60",true,"39.29","39.29","//price.pcauto.com.cn/price/sg220/","中型车","三厢车,"
"沃尔沃(进口)","沃尔沃V40",true,"21.59","21.59","//price.pcauto.com.cn/price/sg7929/","紧凑型车","两厢车,"
"沃尔沃(进口)","沃尔沃V60",true,"28.99","28.99","//price.pcauto.com.cn/price/sg7149/","中型车","旅行车,两厢车,"
"沃尔沃(进口)","沃尔沃V90",true,"44.68","44.68","//price.pcauto.com.cn/price/sg13807/","中大型车","旅行车,"
"沃尔沃(进口)","沃尔沃XC40",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg14141/","紧凑型SUV",""
"沃尔沃(进口)","沃尔沃XC90",true,"64.38","64.38","//price.pcauto.com.cn/price/sg420/","中大型SUV","SUV,"
"沃尔沃(进口)","沃尔沃XC90新能源",true,"92.18","92.18","//price.pcauto.com.cn/price/sg21462/","中大型SUV","SUV,"
"沃尔沃(进口)","沃尔沃C30",false,"22.5 ","22.5 ","//price.pcauto.com.cn/price/sg2954/","紧凑型车","两厢车,"
"沃尔沃(进口)","沃尔沃C70",false,"59.8 ","59.8 ","//price.pcauto.com.cn/price/sg221/","跑车","硬顶跑车,硬顶敞篷车,"
"沃尔沃(进口)","沃尔沃S80",false,"45.8 ","45.8 ","//price.pcauto.com.cn/price/sg219/","中大型车","三厢车,"
"长安沃尔沃","沃尔沃S40",false,"20.9 ","20.9 ","//price.pcauto.com.cn/price/sg1953/","紧凑型车","三厢车,"
"长安沃尔沃","沃尔沃S80L",false,"36.8 ","36.8 ","//price.pcauto.com.cn/price/sg3725/","中大型车","三厢车,"
"上汽通用五菱","五菱之光",true,"3.08","3.08","//price.pcauto.com.cn/price/sg378/","微面","客车,货车,"
"上汽通用五菱","五菱之光V",true,"3.38","3.38","//price.pcauto.com.cn/price/sg21122/","微面","客车,"
"上汽通用五菱","五菱宏光S",true,"4.18","4.18","//price.pcauto.com.cn/price/sg9604/","MPV","MPV,"
"上汽通用五菱","五菱宏光S1",true,"5.88","5.88","//price.pcauto.com.cn/price/sg12995/","MPV","MPV,"
"上汽通用五菱","五菱宏光S3",true,"5.68","5.68","//price.pcauto.com.cn/price/sg21595/","MPV","SUV,"
"上汽通用五菱","五菱征程",true,"6.55","6.55","//price.pcauto.com.cn/price/sg11413/","轻客","MPV,"
"上汽通用五菱","五菱荣光",true,"3.71","3.71","//price.pcauto.com.cn/price/sg3274/","微面","货车,客车,"
"上汽通用五菱","五菱荣光S",true,"4.46","4.46","//price.pcauto.com.cn/price/sg10050/","微面","客车,"
"上汽通用五菱","五菱荣光V",true,"3.78","3.78","//price.pcauto.com.cn/price/sg11859/","微面","MPV,"
"上汽通用五菱","五菱荣光小卡",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23244/","微卡",""
"上汽通用五菱","五菱兴旺",false,"2.75 ","2.75 ","//price.pcauto.com.cn/price/sg774/","微面","客车,"
"上汽通用五菱","五菱宏光",false,"4.38 ","4.38 ","//price.pcauto.com.cn/price/sg4613/","MPV","MPV,"
"上汽通用五菱","五菱扬光",false,"4.08 ","4.08 ","//price.pcauto.com.cn/price/sg692/","微面","客车,"
"上汽通用五菱","五菱鸿途",false,"4.58 ","4.58 ","//price.pcauto.com.cn/price/sg2723/","微面","客车,"
"长城汽车","WEY P8",true,"29.28","29.28","//price.pcauto.com.cn/price/sg22184/","中型SUV","SUV,"
"长城汽车","WEY VV5",true,"15.00","15.00","//price.pcauto.com.cn/price/sg21074/","紧凑型SUV","SUV,"
"长城汽车","WEY VV6",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22948/","紧凑型SUV",""
"长城汽车","WEY VV7",true,"16.78","16.78","//price.pcauto.com.cn/price/sg21073/","中型SUV","SUV,"
"江西五十铃","D-MAX",true,"14.48","14.48","//price.pcauto.com.cn/price/sg11272/","皮卡","皮卡,"
"江西五十铃","铃拓",true,"11.68","11.68","//price.pcauto.com.cn/price/sg22854/","皮卡","皮卡,"
"江西五十铃","mu-X牧游侠",true,"17.88","17.88","//price.pcauto.com.cn/price/sg11920/","中型SUV","SUV,"
"江西五十铃","瑞迈",true,"8.48","8.48","//price.pcauto.com.cn/price/sg13178/","皮卡","皮卡,"
"庆铃汽车","100P",true,"10.15","10.15","//price.pcauto.com.cn/price/sg11171/","微卡","卡车,"
"庆铃汽车","600P",true,"12.59","12.59","//price.pcauto.com.cn/price/sg11191/","微卡","卡车,"
"庆铃汽车","700P",true,"17.74","17.74","//price.pcauto.com.cn/price/sg11182/","微卡","货车,"
"庆铃汽车","FTR",true,"22.95","22.95","//price.pcauto.com.cn/price/sg11181/","微卡","货车,"
"庆铃汽车","FVR",true,"30.81","30.81","//price.pcauto.com.cn/price/sg11202/","微卡","卡车,"
"庆铃汽车","VC46",true,"42.00万","42.00","//price.pcauto.com.cn/price/sg11261/","微卡","卡车,"
"庆铃汽车","五十铃皮卡",true,"10.13","10.13","//price.pcauto.com.cn/price/sg10690/","皮卡","货车,皮卡,"
"NIO蔚来","蔚来ES6",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23323/","中型SUV","SUV,"
"NIO蔚来","蔚来ES8",true,"44.80","44.80","//price.pcauto.com.cn/price/sg21639/","中大型SUV","SUV,"
"威马汽车","威马EX5",true,"18.66","18.66","//price.pcauto.com.cn/price/sg22483/","紧凑型车","SUV,"
"威兹曼","威兹曼GT",true,"295.00","295.00","//price.pcauto.com.cn/price/sg8209/","跑车","硬顶跑车,"
"威兹曼","威兹曼Roadster",true,"385.00万","385.00","//price.pcauto.com.cn/price/sg8340/","跑车","硬顶跑车,"
"威麟","威麟H3",true,"15.98万","15.98","//price.pcauto.com.cn/price/sg4084/","轻客","客车,"
"威麟","威麟H5",true,"17.98","17.98","//price.pcauto.com.cn/price/sg4085/","轻客","客车,"
"威麟","威麟V5",false,"9.48 ","9.48 ","//price.pcauto.com.cn/price/sg4124/","MPV","MPV,"
"威麟","威麟V8",false,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg4086/","MPV","MPV,"
"威麟","威麟X5",false,"10.98 ","10.98 ","//price.pcauto.com.cn/price/sg4087/","紧凑型SUV","SUV,"
"北京现代","LA FESTA菲斯塔",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22970/","紧凑型车",""
"北京现代","朗动",true,"10.58","10.58","//price.pcauto.com.cn/price/sg8049/","紧凑型车","三厢车,"
"北京现代","领动",true,"9.98","9.98","//price.pcauto.com.cn/price/sg13398/","紧凑型车","三厢车,"
"北京现代","名图",true,"12.98","12.98","//price.pcauto.com.cn/price/sg9281/","中型车","三厢车,"
"北京现代","全新悦动",true,"7.99","7.99","//price.pcauto.com.cn/price/sg21075/","紧凑型车","三厢车,"
"北京现代","全新胜达",true,"22.48","22.48","//price.pcauto.com.cn/price/sg8000/","中型SUV","SUV,"
"北京现代","全新途胜",true,"16.99","16.99","//price.pcauto.com.cn/price/sg12453/","紧凑型SUV","SUV,"
"北京现代","瑞纳",true,"4.99","4.99","//price.pcauto.com.cn/price/sg4611/","小型车","三厢车,两厢车,"
"北京现代","索纳塔新能源",true,"20.98","20.98","//price.pcauto.com.cn/price/sg21424/","中型车","三厢车,"
"北京现代","ENCINO昂希诺",true,"12.99","12.99","//price.pcauto.com.cn/price/sg22407/","小型SUV","SUV,"
"北京现代","北京现代ix25",true,"10.98","10.98","//price.pcauto.com.cn/price/sg9917/","小型SUV","SUV,"
"北京现代","北京现代ix35",true,"11.99","11.99","//price.pcauto.com.cn/price/sg4431/","紧凑型SUV","SUV,"
"北京现代","索纳塔九",true,"16.98","16.98","//price.pcauto.com.cn/price/sg11808/","中型车","三厢车,"
"北京现代","伊兰特EV",true,"19.98","19.98","//price.pcauto.com.cn/price/sg21954/","紧凑型车","三厢车,"
"北京现代","悦纳",true,"7.28","7.28","//price.pcauto.com.cn/price/sg14263/","小型车","三厢车,"
"北京现代","悦纳RV",true,"7.88","7.88","//price.pcauto.com.cn/price/sg20912/","小型车","两厢车,"
"北京现代","逸行",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22987/","紧凑型车",""
"北京现代","瑞奕",true,"7.29","7.29","//price.pcauto.com.cn/price/sg10231/","小型车","两厢车,"
"北京现代","领翔",false,"15.58 ","15.58 ","//price.pcauto.com.cn/price/sg3556/","中型车","三厢车,"
"北京现代","名驭",false,"11.48 ","11.48 ","//price.pcauto.com.cn/price/sg4266/","中型车","三厢车,"
"北京现代","索纳塔",false,"13.88 ","13.88 ","//price.pcauto.com.cn/price/sg12291/","中型车","三厢车,"
"北京现代","索纳塔八",false,"16.69 ","16.69 ","//price.pcauto.com.cn/price/sg336/","中型车","三厢车,"
"北京现代","途胜",false,"16.58 ","16.58 ","//price.pcauto.com.cn/price/sg1074/","紧凑型SUV","SUV,"
"北京现代","北京现代i30",false,"9.98 ","9.98 ","//price.pcauto.com.cn/price/sg3728/","紧凑型车","两厢车,"
"北京现代","伊兰特",false,"8.98 ","8.98 ","//price.pcauto.com.cn/price/sg2463/","紧凑型车","三厢车,"
"北京现代","伊兰特Sports",false,"9.78 ","9.78 ","//price.pcauto.com.cn/price/sg2423/","紧凑型车","两厢车,"
"北京现代","御翔",false,"16.58 ","16.58 ","//price.pcauto.com.cn/price/sg1283/","中型车","三厢车,"
"北京现代","悦动",false,"7.88 ","7.88 ","//price.pcauto.com.cn/price/sg3174/","紧凑型车","三厢车,"
"北京现代","雅绅特",false,"7.18 ","7.18 ","//price.pcauto.com.cn/price/sg1634/","小型车","三厢车,"
"现代(进口)","Veloster",true,"17.28","17.28","//price.pcauto.com.cn/price/sg7122/","紧凑型车","两厢车,"
"现代(进口)","格越",true,"25.60","25.60","//price.pcauto.com.cn/price/sg9499/","中型SUV","SUV,"
"现代(进口)","H-1辉翼",true,"21.18","21.18","//price.pcauto.com.cn/price/sg4691/","MPV","MPV,"
"现代(进口)","Genesis G80",true,"37.80","37.80","//price.pcauto.com.cn/price/sg11113/","中大型车","三厢车,"
"现代(进口)","全新胜达(进口)",true,"30.06","30.06","//price.pcauto.com.cn/price/sg4462/","中型SUV","SUV,"
"现代(进口)","雅尊",true,"24.08","24.08","//price.pcauto.com.cn/price/sg1663/","中型车","三厢车,"
"现代(进口)","雅科仕",true,"73.80","73.80","//price.pcauto.com.cn/price/sg4317/","大型车","三厢车,"
"现代(进口)","酷派",false,"17.8 ","17.8 ","//price.pcauto.com.cn/price/sg82/","跑车","硬顶跑车,"
"现代(进口)","劳恩斯",false,"39.8 ","39.8 ","//price.pcauto.com.cn/price/sg3344/","中大型车","三厢车,"
"现代(进口)","劳恩斯-酷派",false,"19.9 ","19.9 ","//price.pcauto.com.cn/price/sg3559/","跑车","硬顶跑车,"
"现代(进口)","美佳",false,"11.62 ","11.62 ","//price.pcauto.com.cn/price/sg331/","MPV","MPV,"
"现代(进口)","王朝",false,"23.0万","23.0","//price.pcauto.com.cn/price/sg2416/","中型车","三厢车,"
"现代(进口)","维拉克斯",false,"39.8 ","39.8 ","//price.pcauto.com.cn/price/sg2343/","中大型SUV","SUV,"
"上汽通用雪佛兰","爱唯欧",true,"7.39","7.39","//price.pcauto.com.cn/price/sg1376/","小型车","三厢车,两厢车,"
"上汽通用雪佛兰","赛欧3",true,"6.39","6.39","//price.pcauto.com.cn/price/sg11767/","小型车","三厢车,"
"上汽通用雪佛兰","创酷TRAX",true,"9.99","9.99","//price.pcauto.com.cn/price/sg10400/","小型SUV","SUV,"
"上汽通用雪佛兰","科沃兹",true,"7.99","7.99","//price.pcauto.com.cn/price/sg14375/","紧凑型车","三厢车,"
"上汽通用雪佛兰","科帕奇",true,"17.99","17.99","//price.pcauto.com.cn/price/sg7650/","中型SUV","SUV,"
"上汽通用雪佛兰","科鲁兹",true,"10.99","10.99","//price.pcauto.com.cn/price/sg3544/","紧凑型车","三厢车,两厢车,掀背车,"
"上汽通用雪佛兰","乐风RV",true,"7.49","7.49","//price.pcauto.com.cn/price/sg13278/","小型车","两厢车,"
"上汽通用雪佛兰","迈锐宝",true,"16.49","16.49","//price.pcauto.com.cn/price/sg1397/","中型车","三厢车,"
"上汽通用雪佛兰","迈锐宝XL",true,"17.99","17.99","//price.pcauto.com.cn/price/sg13877/","中型车","三厢车,"
"上汽通用雪佛兰","迈锐宝XL新能源",true,"23.99","23.99","//price.pcauto.com.cn/price/sg21404/","中型车","三厢车,"
"上汽通用雪佛兰","探界者",true,"17.49","17.49","//price.pcauto.com.cn/price/sg21013/","中型SUV","SUV,"
"上汽通用雪佛兰","沃兰多",true,"11.99","11.99","//price.pcauto.com.cn/price/sg23253/","紧凑型车","两厢车,"
"上汽通用雪佛兰","景程",false,"10.88 ","10.88 ","//price.pcauto.com.cn/price/sg4350/","中型车","三厢车,"
"上汽通用雪佛兰","乐风",false,"7.39 ","7.39 ","//price.pcauto.com.cn/price/sg1683/","小型车","三厢车,"
"上汽通用雪佛兰","乐骋",false,"7.19 ","7.19 ","//price.pcauto.com.cn/price/sg1163/","小型车","两厢车,"
"上汽通用雪佛兰","赛欧",false,"5.68 ","5.68 ","//price.pcauto.com.cn/price/sg954/","小型车","三厢车,两厢车,"
"雪佛兰(进口)","库罗德",true,"54.90","54.90","//price.pcauto.com.cn/price/sg10144/","皮卡","皮卡,"
"雪佛兰(进口)","科迈罗Camaro",true,"39.99万","39.99","//price.pcauto.com.cn/price/sg4070/","跑车","硬顶跑车,"
"雪佛兰(进口)","索罗德",true,"59.99","59.99","//price.pcauto.com.cn/price/sg8661/","皮卡","皮卡,"
"雪佛兰(进口)","科尔维特",true,"135.00","135.00","//price.pcauto.com.cn/price/sg1389/","跑车","硬顶跑车,硬顶敞篷车,"
"雪佛兰(进口)","雪佛兰Suburban",true,"148.89万","148.89","//price.pcauto.com.cn/price/sg1401/","大型SUV","SUV,"
"雪佛兰(进口)","沃蓝达",false,"49.8万","49.8","//price.pcauto.com.cn/price/sg4492/","紧凑型车","掀背车,"
"东风雪铁龙","全新爱丽舍",true,"8.38","8.38","//price.pcauto.com.cn/price/sg3187/","紧凑型车","三厢车,"
"东风雪铁龙","经典世嘉",true,"9.58","9.58","//price.pcauto.com.cn/price/sg3254/","紧凑型车","三厢车,两厢车,"
"东风雪铁龙","天逸 C5 AIRCROSS",true,"15.27","15.27","//price.pcauto.com.cn/price/sg21412/","紧凑型SUV","SUV,"
"东风雪铁龙","C4世嘉",true,"9.88","9.88","//price.pcauto.com.cn/price/sg13018/","紧凑型车","三厢车,"
